id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_RemeasurementsOfDefinedBenefitPlansBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_RemeasurementsOfDefinedBenefitPlansBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	確定給付制度の再測定（税引前）、純損益に振り替えられることのないその他の包括利益（IFRS）
label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益を通じて公正価値で測定するものとして指定した資本性金融商品の公正価値の純変動額
label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の包括利益を通じて公正価値で測定するものとして指定した資本性金融商品の公正価値の純変動額（税引後）、純損益に振り替えられることのないその他の包括利益（IFRS）
label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益を通じて公正価値で測定するものとして指定した資本性金融商品の公正価値の純変動額
label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_NetChangeInFairValueOfEquityInstrumentsDesignatedAsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の包括利益を通じて公正価値で測定するものとして指定した資本性金融商品の公正価値の純変動額（税引前）、純損益に振り替えられることのないその他の包括利益（IFRS）
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	持分法によるその他の包括利益
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分法によるその他の包括利益（税引後）、純損益に振り替えられることのないその他の包括利益（IFRS）
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	持分法適用会社におけるその他の包括利益に対する持分
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	持分法によるその他の包括利益
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分法によるその他の包括利益（税引前）、純損益に振り替えられることのないその他の包括利益（IFRS）
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	持分法適用会社におけるその他の包括利益に対する持分
label_IncomeTaxesItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_IncomeTaxesItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	法人所得税
label_IncomeTaxesItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_IncomeTaxesItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	法人所得税、純損益に振り替えられることのないその他の包括利益（IFRS）
label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	純損益に振り替えられることのない項目合計
label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	純損益に振り替えられることのない項目合計（IFRS）
label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	label_TotalOfItemsThatWillNotBeReclassifiedToProfitOrLossOCIIFRS_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	合計
label_ItemsThatMayBeReclassifiedToProfitOrLossOCIIFRSAbstract	label_ItemsThatMayBeReclassifiedToProfitOrLossOCIIFRSAbstract	http://www.xbrl.org/2003/role/label	resource	ja	純損益に振り替えられる可能性のある項目
label_ItemsThatMayBeReclassifiedToProfitOrLossOCIIFRSAbstract_2	label_ItemsThatMayBeReclassifiedToProfitOrLossOCIIFRSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	純損益に振り替えられる可能性のある項目、その他の包括利益（IFRS） [タイトル項目]
label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	在外営業活動体の外貨換算差額
label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	在外営業活動体の外貨換算差額（税引後）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ExchangeDifferencesOnTranslationOfForeignOperationsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	在外営業活動体の換算差額
label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	在外営業活動体の外貨換算差額
label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	在外営業活動体の外貨換算差額（税引前）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ExchangeDifferencesOnTranslationOfForeignOperationsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	在外営業活動体の換算差額
label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	キャッシュ・フロー・ヘッジの有効部分
label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	キャッシュ・フロー・ヘッジの有効部分（税引後）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_EffectivePortionOfCashFlowHedgesNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	キャッシュ・フロー・ヘッジ
label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	キャッシュ・フロー・ヘッジの有効部分
label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	キャッシュ・フロー・ヘッジの有効部分（税引前）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_EffectivePortionOfCashFlowHedgesBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	キャッシュ・フロー・ヘッジ
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	売却可能金融資産の公正価値の変動
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	売却可能金融資産の公正価値の変動（税引後）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	売却可能金融資産
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	売却可能金融資産の公正価値の変動
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	売却可能金融資産の公正価値の変動（税引前）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ChangeInFairValueOfAvailableForSaleFinancialAssetsBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	売却可能金融資産
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益を通じて公正価値で測定する金融資産
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の包括利益を通じて公正価値で測定する金融資産（税引後）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	FVTOCIの金融資産
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益を通じて公正価値で測定する金融資産
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の包括利益を通じて公正価値で測定する金融資産（税引前）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_FinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	FVTOCIの金融資産
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	持分法によるその他の包括利益
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分法によるその他の包括利益（税引後）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodNetOfTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	持分法適用会社におけるその他の包括利益に対する持分
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	持分法によるその他の包括利益
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分法によるその他の包括利益（税引前）、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_ShareOfOtherComprehensiveIncomeOfInvestmentsAccountedForUsingEquityMethodBeforeTaxItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/label	resource	ja	持分法適用会社におけるその他の包括利益に対する持分
label_IncomeTaxesItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_IncomeTaxesItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	法人所得税
label_IncomeTaxesItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_IncomeTaxesItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	法人所得税、純損益に振り替えられる可能性のあるその他の包括利益（IFRS）
label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS	http://www.xbrl.org/2003/role/label	resource	ja	純損益に振り替えられる可能性のある項目合計
label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	純損益に振り替えられる可能性のある項目合計（IFRS）
label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	label_TotalOfItemsThatMayBeReclassifiedToProfitOrLossOCIIFRS_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	合計
label_OtherComprehensiveIncomeIFRS	label_OtherComprehensiveIncomeIFRS	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益
label_OtherComprehensiveIncomeIFRS_2	label_OtherComprehensiveIncomeIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の包括利益（IFRS）
label_OtherComprehensiveIncomeIFRS_3	label_OtherComprehensiveIncomeIFRS_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	その他の包括利益合計
label_OtherComprehensiveIncomeIFRS_4	label_OtherComprehensiveIncomeIFRS_4	http://disclosure.edinet-fsa.go.jp/jpcrp/std/alt/role/totalLabel	resource	ja	税引後その他の包括利益合計
label_ComprehensiveIncomeIFRS	label_ComprehensiveIncomeIFRS	http://www.xbrl.org/2003/role/label	resource	ja	当期包括利益
label_ComprehensiveIncomeIFRS_2	label_ComprehensiveIncomeIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	当期包括利益（IFRS）
label_ComprehensiveIncomeAttributableToIFRSAbstract	label_ComprehensiveIncomeAttributableToIFRSAbstract	http://www.xbrl.org/2003/role/label	resource	ja	当期包括利益の帰属
label_ComprehensiveIncomeAttributableToIFRSAbstract_2	label_ComprehensiveIncomeAttributableToIFRSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	当期包括利益の帰属（IFRS） [タイトル項目]
label_ComprehensiveIncomeAttributableToOwnersOfParentIFRS	label_ComprehensiveIncomeAttributableToOwnersOfParentIFRS	http://www.xbrl.org/2003/role/label	resource	ja	親会社の所有者
label_ComprehensiveIncomeAttributableToOwnersOfParentIFRS_2	label_ComprehensiveIncomeAttributableToOwnersOfParentIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	親会社の所有者、当期包括利益（IFRS）
label_ComprehensiveIncomeAttributableToNonControllingInterestsIFRS	label_ComprehensiveIncomeAttributableToNonControllingInterestsIFRS	http://www.xbrl.org/2003/role/label	resource	ja	非支配持分
label_ComprehensiveIncomeAttributableToNonControllingInterestsIFRS_2	label_ComprehensiveIncomeAttributableToNonControllingInterestsIFRS_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	非支配持分、当期包括利益（IFRS）
label_StatementOfChangesInEquityIFRSAbstract	label_StatementOfChangesInEquityIFRSAbstract	http://www.xbrl.org/2003/role/label	resource	ja	持分変動計算書
label_StatementOfChangesInEquityIFRSAbstract_2	label_StatementOfChangesInEquityIFRSAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分変動計算書（IFRS） [タイトル項目]
label_StatementOfChangesInEquityIFRSTable	label_StatementOfChangesInEquityIFRSTable	http://www.xbrl.org/2003/role/label	resource	ja	持分変動計算書
label_StatementOfChangesInEquityIFRSTable_2	label_StatementOfChangesInEquityIFRSTable_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	持分変動計算書（IFRS） [表]
label_StatementOfChangesInEquityIFRSTable_3	label_StatementOfChangesInEquityIFRSTable_3	http://disclosure.edinet-fsa.go.jp/jppfs/Consolidated/role/label	resource	ja	連結持分変動計算書
label_StatementOfChangesInEquityIFRSTable_4	label_StatementOfChangesInEquityIFRSTable_4	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/label	resource	ja	要約中間連結持分変動計算書
label_StatementOfChangesInEquityIFRSTable_5	label_StatementOfChangesInEquityIFRSTable_5	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedQuarterly/role/label	resource	ja	要約四半期連結持分変動計算書
label_StatementOfChangesInEquityIFRSTable_6	label_StatementOfChangesInEquityIFRSTable_6	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedInterim/role/label	resource	ja	要約中間持分変動計算書
label_StatementOfChangesInEquityIFRSTable_7	label_StatementOfChangesInEquityIFRSTable_7	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedQuarterly/role/label	resource	ja	要約四半期持分変動計算書
label_ComponentsOfEquityIFRSAxis	label_ComponentsOfEquityIFRSAxis	http://www.xbrl.org/2003/role/label	resource	ja	資本の内訳項目
label_ComponentsOfEquityIFRSAxis_2	label_ComponentsOfEquityIFRSAxis_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資本の内訳項目（IFRS） [軸]
label_EquityIFRSMember	label_EquityIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	資本
label_EquityIFRSMember_2	label_EquityIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資本（IFRS） [メンバー]
label_EquityIFRSMember_3	label_EquityIFRSMember_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	合計
label_EquityAttributableToOwnersOfParentIFRSMember	label_EquityAttributableToOwnersOfParentIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	親会社の所有者に帰属する持分
label_EquityAttributableToOwnersOfParentIFRSMember_2	label_EquityAttributableToOwnersOfParentIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	親会社の所有者に帰属する持分（IFRS） [メンバー]
label_EquityAttributableToOwnersOfParentIFRSMember_3	label_EquityAttributableToOwnersOfParentIFRSMember_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	合計
label_ShareCapitalIFRSMember	label_ShareCapitalIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	資本金
label_ShareCapitalIFRSMember_2	label_ShareCapitalIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資本金（IFRS） [メンバー]
label_CapitalSurplusIFRSMember	label_CapitalSurplusIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	資本剰余金
label_CapitalSurplusIFRSMember_2	label_CapitalSurplusIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資本剰余金（IFRS） [メンバー]
label_RetainedEarningsIFRSMember	label_RetainedEarningsIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	利益剰余金
label_RetainedEarningsIFRSMember_2	label_RetainedEarningsIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	利益剰余金（IFRS） [メンバー]
label_TreasurySharesIFRSMember	label_TreasurySharesIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	自己株式
label_TreasurySharesIFRSMember_2	label_TreasurySharesIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己株式（IFRS） [メンバー]
label_OtherComponentsOfEquityIFRSMember	label_OtherComponentsOfEquityIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	その他の資本の構成要素
label_OtherComponentsOfEquityIFRSMember_2	label_OtherComponentsOfEquityIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他の資本の構成要素（IFRS） [メンバー]
label_OtherComponentsOfEquityIFRSMember_3	label_OtherComponentsOfEquityIFRSMember_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	合計
label_ShareAcquisitionRightsIFRSMember	label_ShareAcquisitionRightsIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	新株予約権
label_ShareAcquisitionRightsIFRSMember_2	label_ShareAcquisitionRightsIFRSMember_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	新株予約権（IFRS） [メンバー]
label_AccumulatedOtherComprehensiveIncomeIFRSMember	label_AccumulatedOtherComprehensiveIncomeIFRSMember	http://www.xbrl.org/2003/role/label	resource	ja	その他の包括利益累計額
