id	xlink_label	xlink_role	xlink_type	xml_lang	label
label_DeferredGainsOrLossesOnHedges	label_DeferredGainsOrLossesOnHedges	http://www.xbrl.org/2003/role/label	resource	ja	繰延ヘッジ損益
label_DeferredGainsOrLossesOnHedges_2	label_DeferredGainsOrLossesOnHedges_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	繰延ヘッジ損益
label_ValuationAndTranslationAdjustments	label_ValuationAndTranslationAdjustments	http://www.xbrl.org/2003/role/label	resource	ja	評価・換算差額等
label_ValuationAndTranslationAdjustments_2	label_ValuationAndTranslationAdjustments_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	評価・換算差額等
label_ValuationAndTranslationAdjustments_3	label_ValuationAndTranslationAdjustments_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	評価・換算差額等合計
label_ValuationAndTranslationAdjustments_4	label_ValuationAndTranslationAdjustments_4	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustments_5	label_ValuationAndTranslationAdjustments_5	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/totalLabel	resource	ja	その他の包括利益累計額合計
label_ValuationAndTranslationAdjustments_6	label_ValuationAndTranslationAdjustments_6	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedQuarterly/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustments_7	label_ValuationAndTranslationAdjustments_7	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedQuarterly/role/totalLabel	resource	ja	その他の包括利益累計額合計
label_ValuationAndTranslationAdjustments_8	label_ValuationAndTranslationAdjustments_8	http://disclosure.edinet-fsa.go.jp/jppfs/Consolidated/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustments_9	label_ValuationAndTranslationAdjustments_9	http://disclosure.edinet-fsa.go.jp/jppfs/Consolidated/role/totalLabel	resource	ja	その他の包括利益累計額合計
label_SubscriptionRightsToShares	label_SubscriptionRightsToShares	http://www.xbrl.org/2003/role/label	resource	ja	新株予約権
label_SubscriptionRightsToShares_2	label_SubscriptionRightsToShares_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	新株予約権
label_NetAssets	label_NetAssets	http://www.xbrl.org/2003/role/label	resource	ja	純資産
label_NetAssets_2	label_NetAssets_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	純資産
label_NetAssets_3	label_NetAssets_3	http://www.xbrl.org/2003/role/periodStartLabel	resource	ja	当期首残高
label_NetAssets_4	label_NetAssets_4	http://www.xbrl.org/2003/role/periodEndLabel	resource	ja	当期末残高
label_NetAssets_5	label_NetAssets_5	http://www.xbrl.org/2003/role/totalLabel	resource	ja	純資産合計
label_NetAssets_6	label_NetAssets_6	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/periodStartLabel	resource	ja	当期首残高
label_NetAssets_7	label_NetAssets_7	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/periodEndLabel	resource	ja	当中間期末残高
label_NetAssets_8	label_NetAssets_8	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedInterim/role/periodStartLabel	resource	ja	当期首残高
label_NetAssets_9	label_NetAssets_9	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedInterim/role/periodEndLabel	resource	ja	当中間期末残高
label_NetAssets_10	label_NetAssets_10	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	純資産の部
label_NetAssets_11	label_NetAssets_11	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/totalLabel	resource	ja	純資産の部合計
label_NetAssets_12	label_NetAssets_12	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/totalLabel	resource	ja	純資産の部合計
label_NetAssets_13	label_NetAssets_13	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/totalLabel	resource	ja	純資産の部合計
label_UnitholdersCapitalINV	label_UnitholdersCapitalINV	http://www.xbrl.org/2003/role/label	resource	ja	出資総額
label_UnitholdersCapitalINV_2	label_UnitholdersCapitalINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	出資総額、投資業
label_CapitalSurplusINV	label_CapitalSurplusINV	http://www.xbrl.org/2003/role/label	resource	ja	出資剰余金
label_CapitalSurplusINV_2	label_CapitalSurplusINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	出資剰余金、投資業
label_DepositsForNewInvestmentUnitsINV	label_DepositsForNewInvestmentUnitsINV	http://www.xbrl.org/2003/role/label	resource	ja	新投資口申込証拠金
label_DepositsForNewInvestmentUnitsINV_2	label_DepositsForNewInvestmentUnitsINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	新投資口申込証拠金、投資業
label_InvestmentUnitOwnINV	label_InvestmentUnitOwnINV	http://www.xbrl.org/2003/role/label	resource	ja	自己投資口
label_InvestmentUnitOwnINV_2	label_InvestmentUnitOwnINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己投資口、投資業
label_UnitholdersEquityINV	label_UnitholdersEquityINV	http://www.xbrl.org/2003/role/label	resource	ja	投資主資本
label_UnitholdersEquityINV_2	label_UnitholdersEquityINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	投資主資本、投資業
label_UnitholdersEquityINV_3	label_UnitholdersEquityINV_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	投資主資本合計
label_UnitholdersEquityINV_4	label_UnitholdersEquityINV_4	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedInterim/role/totalLabel	resource	ja	投資主資本合計
label_VoluntaryRetainedEarningsINV	label_VoluntaryRetainedEarningsINV	http://www.xbrl.org/2003/role/label	resource	ja	任意積立金
label_VoluntaryRetainedEarningsINV_2	label_VoluntaryRetainedEarningsINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	任意積立金、投資業
label_VoluntaryRetainedEarningsINV_3	label_VoluntaryRetainedEarningsINV_3	http://www.xbrl.org/2003/role/totalLabel	resource	ja	任意積立金合計
label_UnappropriatedRetainedEarningsUndisposedLossINV	label_UnappropriatedRetainedEarningsUndisposedLossINV	http://www.xbrl.org/2003/role/label	resource	ja	当期未処分利益又は当期未処理損失（△）
label_UnappropriatedRetainedEarningsUndisposedLossINV_2	label_UnappropriatedRetainedEarningsUndisposedLossINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	当期未処分利益又は当期未処理損失（△）、投資業
label_UnappropriatedRetainedEarningsUndisposedLossINV_3	label_UnappropriatedRetainedEarningsUndisposedLossINV_3	http://disclosure.edinet-fsa.go.jp/jppfs/NonConsolidatedInterim/role/label	resource	ja	中間未処分利益又は中間未処理損失（△）
label_AdjustmentToReserveDueToChangeInTaxRate	label_AdjustmentToReserveDueToChangeInTaxRate	http://www.xbrl.org/2003/role/label	resource	ja	税率変更による積立金の調整額
label_AdjustmentToReserveDueToChangeInTaxRate_2	label_AdjustmentToReserveDueToChangeInTaxRate_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	税率変更による積立金の調整額
label_BuildingsAndOtherFacilitiesHeatingIlluminationVentilationAndOtherPPEAbstract	label_BuildingsAndOtherFacilitiesHeatingIlluminationVentilationAndOtherPPEAbstract	http://www.xbrl.org/2003/role/label	resource	ja	建物及び暖房、照明、通風等の附属設備
label_BuildingsAndOtherFacilitiesHeatingIlluminationVentilationAndOtherPPEAbstract_2	label_BuildingsAndOtherFacilitiesHeatingIlluminationVentilationAndOtherPPEAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	建物及び暖房、照明、通風等の附属設備、有形固定資産 [タイトル項目]
label_MachineryEquipmentAndOtherFacilitiesConveyorHoistCraneAndOtherPPEAbstract	label_MachineryEquipmentAndOtherFacilitiesConveyorHoistCraneAndOtherPPEAbstract	http://www.xbrl.org/2003/role/label	resource	ja	機械及び装置並びにコンベヤー、ホイスト、起重機等の搬送設備その他の附属設備
label_MachineryEquipmentAndOtherFacilitiesConveyorHoistCraneAndOtherPPEAbstract_2	label_MachineryEquipmentAndOtherFacilitiesConveyorHoistCraneAndOtherPPEAbstract_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	機械及び装置並びにコンベヤー、ホイスト、起重機等の搬送設備その他の附属設備、有形固定資産 [タイトル項目]
label_CashAndDeposits_2	label_CashAndDeposits_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	現金預金
label_CashAndDeposits_3	label_CashAndDeposits_3	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	現金・預金
label_CashAndDeposits_4	label_CashAndDeposits_4	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	現金・預金
label_CashAndDeposits_5	label_CashAndDeposits_5	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	現金及び預金
label_AccountsReceivableOther_2	label_AccountsReceivableOther_2	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	未収入金
label_AccountsReceivableOther_4	label_AccountsReceivableOther_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未収入金
label_OtherCA_2	label_OtherCA_2	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	その他の流動資産
label_OtherCA_7	label_OtherCA_7	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の流動資産
label_OtherCA_8	label_OtherCA_8	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他流動資産
label_OtherCA_9	label_OtherCA_9	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の流動資産
label_OtherCA_10	label_OtherCA_10	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の流動資産
label_OtherCA_11	label_OtherCA_11	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、流動資産
label_AllowanceForDoubtfulAccountsCA_2	label_AllowanceForDoubtfulAccountsCA_2	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/label	resource	ja	貸倒引当金（貸方）
label_AllowanceForDoubtfulAccountsCA_3	label_AllowanceForDoubtfulAccountsCA_3	http://disclosure.edinet-fsa.go.jp/jppfs/ele/role/label	resource	ja	貸倒引当金（貸方）
label_AllowanceForDoubtfulAccountsCA_4	label_AllowanceForDoubtfulAccountsCA_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	貸倒引当金、流動資産、一括控除
label_PropertyPlantAndEquipmentAbstract_2	label_PropertyPlantAndEquipmentAbstract_2	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	有形固定資産
label_PropertyPlantAndEquipmentAbstract_3	label_PropertyPlantAndEquipmentAbstract_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	有形固定資産 [タイトル項目]
label_BuildingsAndStructures_2	label_BuildingsAndStructures_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	建物・構築物
label_BuildingsAndStructures_3	label_BuildingsAndStructures_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	建物及び構築物
label_BuildingsAndStructuresNet_2	label_BuildingsAndStructuresNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	建物・構築物（純額）
label_BuildingsAndStructuresNet_3	label_BuildingsAndStructuresNet_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	建物及び構築物（純額）
label_MachineryEquipmentAndVehicles_2	label_MachineryEquipmentAndVehicles_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	機械・運搬具
label_MachineryEquipmentAndVehicles_3	label_MachineryEquipmentAndVehicles_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	機械装置及び運搬具
label_MachineryEquipmentAndVehiclesNet_2	label_MachineryEquipmentAndVehiclesNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	機械・運搬具（純額）
label_MachineryEquipmentAndVehiclesNet_3	label_MachineryEquipmentAndVehiclesNet_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	機械装置及び運搬具（純額）
label_Buildings_2	label_Buildings_2	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	建物及び附属設備
label_Buildings_3	label_Buildings_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	建物
label_BuildingsNet_2	label_BuildingsNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cte/role/label	resource	ja	建物
label_BuildingsNet_3	label_BuildingsNet_3	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	建物
label_BuildingsNet_4	label_BuildingsNet_4	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	建物
label_BuildingsNet_5	label_BuildingsNet_5	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	建物
label_BuildingsNet_6	label_BuildingsNet_6	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	建物及び附属設備（純額）
label_BuildingsNet_7	label_BuildingsNet_7	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/label	resource	ja	建物
label_BuildingsNet_8	label_BuildingsNet_8	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	建物（純額）
label_StructuresNet_2	label_StructuresNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cte/role/label	resource	ja	構築物
label_StructuresNet_3	label_StructuresNet_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	構築物（純額）
label_MachineryAndEquipmentNet_2	label_MachineryAndEquipmentNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cte/role/label	resource	ja	機械及び装置
label_MachineryAndEquipmentNet_3	label_MachineryAndEquipmentNet_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	機械及び装置（純額）
label_Vehicles_2	label_Vehicles_2	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	車両及び運搬具
label_Vehicles_3	label_Vehicles_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	車両運搬具
label_VehiclesNet_2	label_VehiclesNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cte/role/label	resource	ja	車両運搬具
label_VehiclesNet_4	label_VehiclesNet_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	車両運搬具（純額）
label_ToolsFurnitureAndFixtures_2	label_ToolsFurnitureAndFixtures_2	http://disclosure.edinet-fsa.go.jp/jppfs/cns/role/label	resource	ja	工具器具・備品
label_ToolsFurnitureAndFixtures_3	label_ToolsFurnitureAndFixtures_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	工具、器具及び備品
label_ToolsFurnitureAndFixturesNet_2	label_ToolsFurnitureAndFixturesNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/cte/role/label	resource	ja	工具、器具及び備品
label_ToolsFurnitureAndFixturesNet_4	label_ToolsFurnitureAndFixturesNet_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	工具、器具及び備品（純額）
label_OtherPPE_2	label_OtherPPE_2	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他有形固定資産
label_OtherPPE_3	label_OtherPPE_3	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の有形固定資産
label_OtherPPE_4	label_OtherPPE_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、有形固定資産
label_OtherNetPPE_2	label_OtherNetPPE_2	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他有形固定資産（純額）
label_OtherNetPPE_3	label_OtherNetPPE_3	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の有形固定資産（純額）
label_OtherNetPPE_4	label_OtherNetPPE_4	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	その他の有形固定資産
label_OtherNetPPE_5	label_OtherNetPPE_5	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/label	resource	ja	その他の有形固定資産
label_OtherNetPPE_6	label_OtherNetPPE_6	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他（純額）、有形固定資産
label_PropertyPlantAndEquipment_2	label_PropertyPlantAndEquipment_2	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	有形固定資産
label_PropertyPlantAndEquipment_3	label_PropertyPlantAndEquipment_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	有形固定資産
label_PropertyPlantAndEquipment_4	label_PropertyPlantAndEquipment_4	http://www.xbrl.org/2003/role/totalLabel	resource	ja	有形固定資産合計
label_IntangibleAssetsAbstract_2	label_IntangibleAssetsAbstract_2	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	無形固定資産
label_IntangibleAssetsAbstract_3	label_IntangibleAssetsAbstract_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	無形固定資産 [タイトル項目]
label_OtherIA_2	label_OtherIA_2	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	その他無形固定資産
label_OtherIA_3	label_OtherIA_3	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の無形固定資産
label_OtherIA_4	label_OtherIA_4	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他無形固定資産
label_OtherIA_5	label_OtherIA_5	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の無形固定資産
label_OtherIA_6	label_OtherIA_6	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	その他の無形固定資産
label_OtherIA_7	label_OtherIA_7	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/label	resource	ja	その他の無形固定資産
label_OtherIA_8	label_OtherIA_8	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、無形固定資産
label_IntangibleAssets_2	label_IntangibleAssets_2	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/label	resource	ja	無形固定資産
label_IntangibleAssets_3	label_IntangibleAssets_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	無形固定資産
label_IntangibleAssets_4	label_IntangibleAssets_4	http://www.xbrl.org/2003/role/totalLabel	resource	ja	無形固定資産合計
label_InvestmentSecurities_2	label_InvestmentSecurities_2	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	有価証券
label_InvestmentSecurities_3	label_InvestmentSecurities_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	投資有価証券
label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther_2	label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther_2	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	破産債権、再生債権、更生債権その他これらに準ずる債権
label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther_3	label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	破産更生債権等
label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOtherNet_2	label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOtherNet_2	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	破産債権、再生債権、更生債権その他これらに準ずる債権（純額）
label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOtherNet_3	label_ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOtherNet_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	破産更生債権等（純額）
label_OtherIOA_2	label_OtherIOA_2	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/label	resource	ja	その他の投資及びその他の資産
label_OtherIOA_3	label_OtherIOA_3	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	その他投資
label_OtherIOA_4	label_OtherIOA_4	http://disclosure.edinet-fsa.go.jp/jppfs/lea/role/label	resource	ja	その他の投資
label_OtherIOA_5	label_OtherIOA_5	http://disclosure.edinet-fsa.go.jp/jppfs/rwy/role/label	resource	ja	その他の投資等
label_OtherIOA_6	label_OtherIOA_6	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の投資
label_OtherIOA_7	label_OtherIOA_7	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他長期資産
label_OtherIOA_8	label_OtherIOA_8	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の投資等
label_OtherIOA_9	label_OtherIOA_9	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、投資その他の資産
label_AllowanceForDoubtfulAccountsIOAByGroup_2	label_AllowanceForDoubtfulAccountsIOAByGroup_2	http://disclosure.edinet-fsa.go.jp/jppfs/elc/role/label	resource	ja	貸倒引当金（貸方）
label_AllowanceForDoubtfulAccountsIOAByGroup_3	label_AllowanceForDoubtfulAccountsIOAByGroup_3	http://disclosure.edinet-fsa.go.jp/jppfs/ele/role/label	resource	ja	貸倒引当金（貸方）
label_AllowanceForDoubtfulAccountsIOAByGroup_4	label_AllowanceForDoubtfulAccountsIOAByGroup_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	貸倒引当金、投資その他の資産、一括控除
label_Assets_2	label_Assets_2	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	資産の部
label_Assets_3	label_Assets_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	資産
label_Assets_4	label_Assets_4	http://www.xbrl.org/2003/role/totalLabel	resource	ja	資産合計
label_Assets_5	label_Assets_5	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/totalLabel	resource	ja	資産の部合計
label_Assets_6	label_Assets_6	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/totalLabel	resource	ja	資産の部合計
label_Assets_7	label_Assets_7	http://disclosure.edinet-fsa.go.jp/jppfs/ele/role/totalLabel	resource	ja	合計
label_ShortTermLoansPayable_2	label_ShortTermLoansPayable_2	http://disclosure.edinet-fsa.go.jp/jppfs/fnd/role/label	resource	ja	借入金
label_ShortTermLoansPayable_3	label_ShortTermLoansPayable_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	短期借入金
label_AccountsPayableOther_2	label_AccountsPayableOther_2	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	未払金
label_AccountsPayableOther_4	label_AccountsPayableOther_4	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	未払金
label_AccountsPayableOther_5	label_AccountsPayableOther_5	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/totalLabel	resource	ja	未払金計
label_AccountsPayableOther_6	label_AccountsPayableOther_6	http://disclosure.edinet-fsa.go.jp/jppfs/fnd/role/totalLabel	resource	ja	未払金計
label_OtherCL_2	label_OtherCL_2	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	その他の流動負債
label_OtherCL_7	label_OtherCL_7	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の流動負債
label_OtherCL_8	label_OtherCL_8	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他流動負債
label_OtherCL_9	label_OtherCL_9	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の流動負債
label_OtherCL_10	label_OtherCL_10	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の流動負債
label_OtherCL_11	label_OtherCL_11	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、流動負債
label_OtherNCL_2	label_OtherNCL_2	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	その他の固定負債
label_OtherNCL_7	label_OtherNCL_7	http://disclosure.edinet-fsa.go.jp/jppfs/spf/role/label	resource	ja	その他の固定負債
label_OtherNCL_8	label_OtherNCL_8	http://disclosure.edinet-fsa.go.jp/jppfs/wat/role/label	resource	ja	その他固定負債
label_OtherNCL_9	label_OtherNCL_9	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	その他の固定負債
label_OtherNCL_10	label_OtherNCL_10	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	その他の固定負債
label_OtherNCL_11	label_OtherNCL_11	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	その他、固定負債
label_ReservesUnderTheSpecialLawsAbstract2_2	label_ReservesUnderTheSpecialLawsAbstract2_2	http://disclosure.edinet-fsa.go.jp/jppfs/gas/role/label	resource	ja	引当金
label_ReservesUnderTheSpecialLawsAbstract2_3	label_ReservesUnderTheSpecialLawsAbstract2_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	特別法上の引当金 [タイトル項目]
label_Liabilities_2	label_Liabilities_2	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	負債の部
label_Liabilities_3	label_Liabilities_3	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	負債
label_Liabilities_4	label_Liabilities_4	http://www.xbrl.org/2003/role/totalLabel	resource	ja	負債合計
label_Liabilities_5	label_Liabilities_5	http://disclosure.edinet-fsa.go.jp/jppfs/bnk/role/totalLabel	resource	ja	負債の部合計
label_Liabilities_6	label_Liabilities_6	http://disclosure.edinet-fsa.go.jp/jppfs/ins/role/totalLabel	resource	ja	負債の部合計
label_ValuationAndTranslationAdjustmentsAbstract_2	label_ValuationAndTranslationAdjustmentsAbstract_2	http://disclosure.edinet-fsa.go.jp/jppfs/Consolidated/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustmentsAbstract_3	label_ValuationAndTranslationAdjustmentsAbstract_3	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedInterim/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustmentsAbstract_4	label_ValuationAndTranslationAdjustmentsAbstract_4	http://disclosure.edinet-fsa.go.jp/jppfs/ConsolidatedQuarterly/role/label	resource	ja	その他の包括利益累計額
label_ValuationAndTranslationAdjustmentsAbstract_5	label_ValuationAndTranslationAdjustmentsAbstract_5	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	評価・換算差額等 [タイトル項目]
label_SubscriptionRightsToSharesINV	label_SubscriptionRightsToSharesINV	http://www.xbrl.org/2003/role/label	resource	ja	新投資口予約権
label_SubscriptionRightsToSharesINV_2	label_SubscriptionRightsToSharesINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	新投資口予約権、投資業
label_TreasurySubscriptionRightsToSharesINV	label_TreasurySubscriptionRightsToSharesINV	http://www.xbrl.org/2003/role/label	resource	ja	自己新投資口予約権
label_TreasurySubscriptionRightsToSharesINV_2	label_TreasurySubscriptionRightsToSharesINV_2	http://www.xbrl.org/2003/role/verboseLabel	resource	ja	自己新投資口予約権、投資業
label_LiabilitiesAndNetAssets_2	label_LiabilitiesAndNetAssets_2	http://disclosure.edinet-fsa.go.jp/jppfs/ivt/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_3	label_LiabilitiesAndNetAssets_3	http://disclosure.edinet-fsa.go.jp/jppfs/sec/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_4	label_LiabilitiesAndNetAssets_4	http://disclosure.edinet-fsa.go.jp/jppfs/med/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_5	label_LiabilitiesAndNetAssets_5	http://disclosure.edinet-fsa.go.jp/jppfs/hwy/role/label	resource	ja	負債・純資産
label_LiabilitiesAndNetAssets_6	label_LiabilitiesAndNetAssets_6	http://disclosure.edinet-fsa.go.jp/jppfs/liq/role/label	resource	ja	負債及び純資産の部
